ufn,spp,date,site.id,survey.id,seine.id,cal.cop,lep.cop,unid.cop,chal.a,chal.b,chal.unid,cal.m,cal.paf,cal.af,cal.mot.unid.notgf,cal.mot.notgf,cal.gf,lep.pam,lep.paf,lep.am,lep.af,lep.gf,lep.mot.unid.notgf,comments,licing.protocol,weight,length.lab,length.field,all.cal,all.leps,site.region,week,year
U4751,SO,05/19/15,D08,DE111,DN211,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,NA,lab_motiles,11.3,108,NA,1,0,D,21,2015
U4828,SO,05/19/15,D08,DE111,DN211,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9.2,104,NA,0,0,D,21,2015
U4829,SO,05/19/15,D08,DE111,DN211,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,10.3,107,NA,0,0,D,21,2015
U4830,SO,05/19/15,D08,DE111,DN211,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,13,112,NA,0,0,D,21,2015
U4831,SO,05/19/15,D08,DE111,DN211,NA,NA,NA,NA,NA,NA,2,0,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles,9.1,99,NA,2,0,D,21,2015
U4862,SO,05/19/15,D08,DE111,DN211,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,11.1,108,NA,0,0,D,21,2015
U273,SO,05/19/15,D08,DE111,DN211,1,0,NA,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,9.4,96,NA,0,0,D,21,2015
U274,SO,05/19/15,D08,DE111,DN211,0,0,NA,2,3,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,9.6,96,NA,1,0,D,21,2015
U281,SO,05/19/15,D08,DE111,DN211,0,0,NA,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,8.9,97,NA,0,0,D,21,2015
U284,SO,05/19/15,D08,DE111,DN211,2,0,NA,2,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,5.2,76,NA,0,0,D,21,2015
U285,SO,05/19/15,D08,DE111,DN211,0,0,NA,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,9.2,95,NA,0,0,D,21,2015
U286,SO,05/19/15,D08,DE111,DN211,0,0,NA,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,9.2,94,NA,0,0,D,21,2015
U272,SO,05/19/15,D08,DE111,DN211,0,0,NA,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,6.9,89,NA,0,0,D,21,2015
U230,SO,05/19/15,D08,DE111,DN211,1,0,NA,2,2,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,11.5,104,NA,1,0,D,21,2015
U01,CU,05/20/15,J05,JE101,JN201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,NA,118,NA,0,0,J,21,2015
U02,CU,05/20/15,J05,JE101,JN201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,22.2,128,NA,0,0,J,21,2015
U11,CU,05/20/15,J05,JE101,JN201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,NA,132,NA,0,0,J,21,2015
U12,CU,05/20/15,J05,JE101,JN201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,NA,143,NA,0,0,J,21,2015
U03,CU,05/20/15,J05,JE101,JN201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,24,134,NA,0,0,J,21,2015
U13,CU,05/20/15,J05,JE101,JN201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,19.5,122,NA,0,0,J,21,2015
U04,CU,05/20/15,J05,JE101,JN201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,22.5,132,NA,0,0,J,21,2015
U14,CU,05/20/15,J05,JE101,JN201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,26.3,139,NA,0,0,J,21,2015
U15,CU,05/20/15,J05,JE101,JN201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,29.7,147,NA,0,0,J,21,2015
U05,CU,05/20/15,J05,JE101,JN201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,13.4,114,NA,0,0,J,21,2015
U1188,PI,05/20/15,J05,JE101,JN201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,24.1,135,NA,0,0,J,21,2015
U3108,CU,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9.8,99,NA,0,0,D,21,2015
U3111,CU,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,5.4,82,NA,0,0,D,21,2015
U3121,CU,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,2,0,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles,14.1,113,NA,2,0,D,21,2015
U3122,CU,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,5.5,81,NA,0,0,D,21,2015
U3126,CU,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,1,0,0,NA,lab_motiles,5.2,NA,NA,0,2,D,21,2015
U4728,SO,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.8,97,NA,0,0,D,21,2015
U4742,SO,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9.9,108,NA,0,0,D,21,2015
U4743,SO,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,11.7,109,NA,1,0,D,21,2015
U4744,SO,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9.2,104,NA,0,0,D,21,2015
U4745,SO,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,11.7,105,NA,0,0,D,21,2015
U4776,SO,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,11.3,106,NA,0,0,D,21,2015
U4777,SO,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,8.7,102,NA,1,0,D,21,2015
U4778,SO,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.9,96,NA,0,0,D,21,2015
U4779,SO,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.4,97,NA,0,0,D,21,2015
U4780,SO,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,19,128,NA,0,0,D,21,2015
U4781,SO,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,1,0,1,2,0,0,0,0,0,0,0,NA,lab_motiles,9.5,NA,NA,2,0,D,21,2015
U4800,SO,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.1,95,NA,0,0,D,21,2015
U4801,SO,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9.9,102,NA,0,0,D,21,2015
U4802,SO,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,10.1,106,NA,0,0,D,21,2015
U4820,SO,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,10.6,NA,NA,0,0,D,21,2015
U4821,SO,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,11.3,106,NA,0,0,D,21,2015
U4822,SO,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,10.5,NA,NA,0,0,D,21,2015
U4823,SO,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.8,NA,NA,0,0,D,21,2015
U4848,SO,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.4,NA,NA,0,0,D,21,2015
U4849,SO,05/20/15,D09,DE112,DN212,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,10.2,101,NA,1,0,D,21,2015
U357,SO,05/20/15,D09,DE112,DN212,0,0,NA,8,6,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,10.6,101,NA,1,0,D,21,2015
U349,SO,05/20/15,D09,DE112,DN212,1,0,NA,7,7,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_finescale,11.1,104,NA,2,0,D,21,2015
U350,SO,05/20/15,D09,DE112,DN212,1,0,NA,5,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,9.8,101,NA,0,0,D,21,2015
U362,SO,05/20/15,D09,DE112,DN212,0,0,NA,5,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,6.8,89,NA,0,0,D,21,2015
U355,SO,05/20/15,D09,DE112,DN212,1,0,NA,3,2,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_finescale,12,98,NA,2,0,D,21,2015
U347,SO,05/20/15,D09,DE112,DN212,0,0,NA,5,3,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_finescale,11.3,102,NA,1,0,D,21,2015
U356,SO,05/20/15,D09,DE112,DN212,2,1,NA,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,10.5,103,NA,0,0,D,21,2015
U361,SO,05/20/15,D09,DE112,DN212,3,0,NA,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,9.1,98,NA,0,0,D,21,2015
U363,SO,05/20/15,D09,DE112,DN212,2,0,NA,9,2,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_finescale,10.2,101,NA,1,0,D,21,2015
U348,SO,05/20/15,D09,DE112,DN212,2,0,NA,7,3,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,9.7,94,NA,1,0,D,21,2015
U399,SO,05/21/15,D03,DE114,DN214,0,0,NA,5,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,10.3,96,NA,0,0,D,21,2015
U411,SO,05/21/15,D03,DE114,DN214,0,0,NA,9,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,10.5,98,NA,1,0,D,21,2015
U401,SO,05/21/15,D03,DE114,DN214,0,1,NA,6,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,9.3,94,NA,0,0,D,21,2015
U08,CU,05/21/15,J06,JE102,JN202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,13.5,111,NA,0,0,J,21,2015
U22,CU,05/21/15,J06,JE102,JN202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,20.6,127,NA,0,0,J,21,2015
U09,CU,05/21/15,J06,JE102,JN202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,13,115,NA,0,0,J,21,2015
U23,CU,05/21/15,J06,JE102,JN202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,16.4,118,NA,0,0,J,21,2015
U24,CU,05/21/15,J06,JE102,JN202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,11.8,105,NA,0,0,J,21,2015
U36,CU,05/21/15,J06,JE102,JN202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,14.9,101,NA,0,0,J,21,2015
U41,CU,05/21/15,J06,JE102,JN202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,16.3,110,NA,0,0,J,21,2015
U18,CU,05/21/15,J06,JE102,JN202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,9.9,96,NA,0,0,J,21,2015
U42,SO,05/21/15,J06,JE102,JN202,3,0,NA,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,7.6,95,NA,0,0,J,21,2015
U43,SO,05/21/15,J06,JE102,JN202,0,0,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,10.5,95,NA,0,0,J,21,2015
U17,SO,05/21/15,J06,JE102,JN202,2,0,NA,5,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,9.9,109,NA,0,0,J,21,2015
U35,SO,05/21/15,J06,JE102,JN202,2,0,NA,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.2,108,NA,0,0,J,21,2015
U07,SO,05/21/15,J06,JE102,JN202,3,0,NA,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.3,113,NA,0,0,J,21,2015
U10,SO,05/21/15,J06,JE102,JN202,2,0,NA,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11.2,104,NA,0,0,J,21,2015
U25,SO,05/21/15,J06,JE102,JN202,1,0,NA,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,8.6,95,NA,0,0,J,21,2015
U21,SO,05/21/15,J06,JE102,JN202,1,0,NA,5,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,8.5,96,NA,0,0,J,21,2015
U16,SO,05/21/15,J06,JE102,JN202,2,0,NA,4,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.4,110,NA,0,0,J,21,2015
U31,SO,05/21/15,J06,JE102,JN202,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,10.9,96,NA,0,0,J,21,2015
U2626,CU,05/21/15,D07,DE115,DN215,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,9.6,96,NA,1,0,D,21,2015
U2627,CU,05/21/15,D07,DE115,DN215,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,18.4,NA,NA,0,0,D,21,2015
U2634,CU,05/21/15,D07,DE115,DN215,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0,0,0,0,0,NA,lab_motiles,7.5,90,NA,2,0,D,21,2015
U2831,CU,05/21/15,D07,DE115,DN215,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles,5.1,84,NA,1,0,D,21,2015
U3007,CU,05/21/15,D07,DE115,DN215,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,1,0,0,NA,lab_motiles,9.7,NA,NA,0,2,D,21,2015
U4173,CU,05/21/15,D07,DE115,DN215,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,5.7,NA,NA,1,0,D,21,2015
U4979,CU,05/21/15,D07,DE115,DN215,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,lab_motiles,13.6,111,NA,0,1,D,21,2015
U4980,CU,05/21/15,D07,DE115,DN215,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,lab_motiles,7.9,NA,NA,0,1,D,21,2015
U2528,PI,05/21/15,D07,DE115,DN215,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,1,0,0,1,0,0,NA,lab_motiles,7.1,NA,NA,2,2,D,21,2015
U2859,PI,05/21/15,D07,DE115,DN215,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles,6.8,87,NA,1,0,D,21,2015
U1395,PI,05/21/15,D07,DE115,DN215,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,4.7,NA,NA,0,0,D,21,2015
U1392,PI,05/21/15,D07,DE115,DN215,0,0,NA,0,0,NA,0,0,0,0,0,0,1,0,1,0,0,0,NA,lab_finescale,6.5,90,NA,0,2,D,21,2015
U1386,PI,05/21/15,D07,DE115,DN215,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,2,0,0,0,NA,lab_finescale,7,88,NA,0,3,D,21,2015
U1394,PI,05/21/15,D07,DE115,DN215,0,0,NA,0,0,NA,0,0,0,0,0,1,0,1,2,2,0,1,NA,lab_finescale,5.1,80,NA,1,6,D,21,2015
U1190,PI,05/21/15,D07,DE115,DN215,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_finescale,5.7,83,NA,1,0,D,21,2015
U128,SO,05/21/15,D07,DE115,DN215,0,0,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11.2,104,NA,0,0,D,21,2015
U235,SO,05/21/15,D07,DE115,DN215,1,0,NA,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,7.8,100,NA,0,0,D,21,2015
U233,SO,05/21/15,D07,DE115,DN215,1,0,NA,5,2,NA,2,0,0,0,2,0,1,0,0,0,0,0,NA,lab_finescale,9,100,NA,2,1,D,21,2015
U210,SO,05/21/15,D07,DE115,DN215,0,0,NA,5,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,10,98,NA,0,0,D,21,2015
U218,SO,05/21/15,D07,DE115,DN215,0,0,NA,2,9,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_finescale,10,100,NA,2,0,D,21,2015
U217,SO,05/21/15,D07,DE115,DN215,0,0,NA,6,1,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,10.6,100,NA,1,0,D,21,2015
U241,SO,05/21/15,D07,DE115,DN215,0,0,NA,5,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,9.3,99,NA,0,0,D,21,2015
U234,SO,05/21/15,D07,DE115,DN215,1,0,NA,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,8.6,103,NA,0,0,D,21,2015
U216,SO,05/21/15,D07,DE115,DN215,0,0,NA,3,0,NA,0,0,1,0,1,1,0,0,0,0,0,0,NA,lab_finescale,9.6,96,NA,2,0,D,21,2015
U236,SO,05/21/15,D07,DE115,DN215,0,0,NA,9,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11,98,NA,0,0,D,21,2015
U196,CU,05/22/15,J04,JE106,JN206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,13.6,109,NA,0,0,J,21,2015
U190,CU,05/22/15,J04,JE106,JN206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,18.5,120,NA,0,0,J,21,2015
U197,SO,05/22/15,J04,JE106,JN206,0,0,NA,4,2,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_finescale,17.1,113,NA,1,0,J,21,2015
U1259,SO,05/22/15,J04,JE106,JN206,1,0,NA,5,6,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_finescale,NA,102,NA,2,0,J,21,2015
U1249,SO,05/22/15,J04,JE106,JN206,0,0,NA,5,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,13.7,101,NA,0,0,J,21,2015
U156,SO,05/22/15,J07,JE104,JN204,0,0,NA,6,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,lab_finescale,11.2,110,NA,0,1,J,21,2015
U134,SO,05/22/15,J07,JE104,JN204,0,0,NA,6,8,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.2,104,NA,0,0,J,21,2015
U138,SO,05/22/15,J07,JE104,JN204,0,0,NA,3,3,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,11.2,100,NA,1,0,J,21,2015
U135,SO,05/22/15,J07,JE104,JN204,0,0,NA,1,4,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,11.3,115,NA,1,0,J,21,2015
U160,SO,05/22/15,J07,JE104,JN204,0,0,NA,1,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.8,107,NA,0,0,J,21,2015
U161,SO,05/22/15,J07,JE104,JN204,0,0,NA,1,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.6,105,NA,0,0,J,21,2015
U162,SO,05/22/15,J07,JE104,JN204,0,0,NA,9,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,13.5,111,NA,0,0,J,21,2015
U158,SO,05/22/15,J07,JE104,JN204,0,0,NA,0,6,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,12.2,116,NA,1,0,J,21,2015
U137,SO,05/22/15,J07,JE104,JN204,0,0,NA,0,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,9.3,93,NA,0,0,J,21,2015
U171,SO,05/22/15,J07,JE104,JN204,0,0,NA,4,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11.4,102,NA,0,0,J,21,2015
U136,SO,05/22/15,J07,JE104,JN204,2,0,NA,3,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,9.8,98,NA,0,0,J,21,2015
U133,SO,05/22/15,J07,JE104,JN204,0,0,NA,4,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11.5,105,NA,0,0,J,21,2015
U172,SO,05/22/15,J07,JE104,JN204,0,1,NA,1,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.3,110,NA,0,0,J,21,2015
U159,SO,05/22/15,J07,JE104,JN204,0,0,NA,9,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11.2,104,NA,0,0,J,21,2015
U189,SO,05/22/15,J07,JE104,JN204,0,0,NA,9,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,13.4,108,NA,0,0,J,21,2015
U191,SO,05/22/15,J07,JE104,JN204,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,17.7,120,NA,0,0,J,21,2015
U188,SO,05/22/15,J07,JE104,JN204,1,0,NA,7,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,10.6,102,NA,0,0,J,21,2015
U170,SO,05/22/15,J07,JE104,JN204,1,0,NA,1,1,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_finescale,10.6,103,NA,2,0,J,21,2015
U179,SO,05/22/15,J07,JE104,JN204,1,0,NA,6,4,NA,3,0,0,0,3,0,0,0,0,0,0,0,NA,lab_finescale,11.2,102,NA,3,0,J,21,2015
U169,SO,05/22/15,J07,JE104,JN204,0,0,NA,4,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11.9,104,NA,0,0,J,21,2015
U187,SO,05/22/15,J07,JE104,JN204,0,0,NA,7,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.6,108,NA,0,0,J,21,2015
U178,SO,05/22/15,J07,JE104,JN204,0,0,NA,6,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.8,106,NA,0,0,J,21,2015
U202,SO,05/22/15,J07,JE104,JN204,0,0,NA,6,4,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,14.9,113,NA,1,0,J,21,2015
U201,SO,05/22/15,J07,JE104,JN204,2,0,NA,4,2,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,13.4,105,NA,1,0,J,21,2015
U180,SO,05/22/15,J07,JE104,JN204,0,0,NA,6,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11.8,108,NA,0,0,J,21,2015
U193,SO,05/22/15,J07,JE104,JN204,0,0,NA,1,1,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,12.8,108,NA,1,0,J,21,2015
U194,SO,05/22/15,J07,JE104,JN204,0,0,NA,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,15,128,NA,0,0,J,21,2015
U192,SO,05/22/15,J07,JE104,JN204,1,0,NA,5,3,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,13.8,112,NA,1,0,J,21,2015
U203,SO,05/22/15,J07,JE104,JN204,0,0,NA,6,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11.7,103,NA,0,0,J,21,2015
U139,SO,05/22/15,J07,JE104,JN204,0,0,NA,3,2,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_finescale,13.2,117,NA,1,0,J,21,2015
U110,CU,05/22/15,J08,JE105,JN205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,10.8,103,NA,0,0,J,21,2015
U131,CU,05/22/15,J08,JE105,JN205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,lab_finescale,20.3,NA,NA,0,0,J,21,2015
U75,SO,05/22/15,J08,JE105,JN205,5,0,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,10,96,NA,0,0,J,21,2015
U66,SO,05/22/15,J08,JE105,JN205,2,0,NA,3,2,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,lab_finescale,8.1,107,NA,0,1,J,21,2015
